"","gene","IL-1_1","IL-1_2","IL-1_3","LPS_1","LPS_2","LPS_3","PAM_1","PAM_2","PAM_3","Con_1","Con_2","Con_3"
"20464","19691",669,618,590,728,440,536,356,384,387,442,285,341
"20465","66964",4194,4284,4227,4704,3498,4058,3707,4487,2519,2572,2107,2246
"20466","319552",4,2,9,10,0,8,5,5,1,4,3,6
"20467","232493",1,5,0,5,5,0,2,1,4,1,1,2
"20468","16832",2630,3073,3226,3367,2673,2990,2645,3425,2340,1623,1580,3547
"20469","100862384",0,0,0,0,0,0,0,0,0,0,0,0
"20470","16523",0,0,0,0,0,0,1,0,0,2,0,0
"20471","20928",2,0,1,0,4,0,0,1,0,0,0,2
"20472","321015",0,0,0,0,0,0,0,0,0,0,0,0
"20473","100862392",0,0,0,0,0,0,0,0,0,0,0,0
"20474","12764",320,320,282,348,184,370,207,369,341,143,229,597
"20475","330440",0,0,0,1,2,0,0,1,0,1,2,0
"20476","665037",0,0,0,1,1,1,3,0,0,0,0,0
"20477","20449",1,3,0,1,2,7,1,1,0,0,0,2
"20478","74741",417,481,497,383,246,398,292,239,153,300,127,97
"20479","75320",1932,1995,1857,2182,1469,2383,1439,1711,1054,1088,705,1026
"20480","52285",0,0,0,0,1,0,0,0,0,0,0,2
"20481","73425",0,0,0,0,0,1,0,0,0,0,0,0
"20482","20678",1,9,0,1,3,4,0,3,7,0,0,2
"20483","66760",0,2,0,0,2,0,1,0,0,0,0,0
"20484","12035",6262,5967,6167,7463,5493,6007,4686,3713,3349,4620,2472,2436
"20485","16970",3,0,6,0,0,1,0,0,1,0,0,0
"20486","320662",1,4,0,3,0,4,5,0,2,2,1,1
"20487","67636",474,590,558,579,452,531,403,500,522,283,244,555
"20488","16653",1440,1539,1532,1759,1216,1727,1056,1473,1074,770,688,1167
"20489","100039495",69,54,78,65,34,58,56,40,58,40,36,78
"20490","381827",5,0,1,1,4,1,1,1,1,3,0,2
"20491","74071",1,0,0,0,0,0,0,0,0,0,0,1
"20492","22147",0,0,2,0,0,0,2,2,0,0,0,0
"20493","71323",61,59,67,30,25,32,15,24,16,40,20,9
"20494","79362",18,9,9,30,11,21,10,10,10,2,5,4
"20495","16651",563,476,416,449,288,406,302,336,191,343,183,197
"20496","16439",104,122,114,76,93,112,60,70,45,62,34,38
"20497","71177",1756,1716,1813,2188,1798,1940,1400,1327,908,1527,846,1098
"20498","67529",2710,2556,2780,2981,2200,2671,2222,2690,1912,1887,1392,2490
"20499","67623",1881,1681,2045,1945,1505,1876,1523,1333,794,1117,582,678
"20500","108098",1434,1714,1674,1528,1099,1546,1244,1172,1396,883,702,1563
"20501","626175",59,86,68,58,30,44,45,56,33,14,38,40
"20502","74925",2,0,3,1,0,2,0,2,8,1,0,0
"20503","232533",625,557,607,704,508,638,521,578,286,270,235,185
"20504","272322",415,354,335,344,290,301,230,200,158,190,101,128
"20505","69371",0,0,0,1,0,2,2,1,0,0,0,0
"20506","67533",7614,6712,7578,8720,6526,7349,5333,5389,3237,5299,2598,2659
"20507","73344",7,1,3,0,4,4,4,0,5,0,2,2
"20508","66532",73,52,43,43,44,68,35,62,32,46,22,21
"20509","232536",1686,1923,1975,1877,1430,1976,1529,1512,1419,1192,927,1858
"20510","545893",7,3,3,5,5,4,0,1,1,1,1,7
"20511","232539",728,747,766,574,496,626,445,426,302,567,257,261
"20512","100039641",3,0,1,0,0,1,3,0,0,1,0,0
"20513","19227",30,13,25,35,28,17,10,38,19,23,8,27
"20514","67015",453,468,425,403,295,427,314,271,221,345,209,232
"20515","100039727",0,0,0,0,0,0,3,0,0,0,0,0
"20516","330450",37,20,19,27,25,42,21,29,15,22,11,33
"20517","67456",1848,1911,1886,2180,1634,1931,1569,1967,1624,1261,938,2031
"20518","320737",0,0,1,0,0,0,0,0,5,0,0,2
"20519","387314",7,15,5,7,7,8,4,4,2,4,2,2
"20520","66184",0,0,3,0,2,2,0,0,0,0,0,0
"20521","622319",0,2,0,0,6,1,0,0,0,0,0,0
"20522","320727",629,689,626,637,554,676,494,387,300,451,239,352
"20523","232560",99,117,104,96,101,152,118,86,52,33,46,51
"20524","56306",63,61,65,64,54,52,33,60,21,38,32,38
"20525","109163",23,10,14,35,16,10,21,14,10,9,13,15
"20526","320560",3,2,0,2,6,2,6,1,0,1,0,6
"20527","320204",271,288,330,286,201,258,312,341,211,193,151,452
"20528","232566",288,323,296,428,278,386,305,362,279,204,156,355
"20529","100038707",3,3,2,3,4,6,4,2,0,1,0,5
"20530","67246",2636,2592,2819,4986,3542,4515,2708,2627,1976,1792,1225,1153
"20531","12121",4,0,1,0,0,6,0,0,0,1,0,5
"20532","73949",0,0,0,1,0,0,0,0,0,0,0,1
"20533","245128",2,2,0,7,6,0,0,0,2,0,0,4
"20534","100049710",0,0,0,0,0,0,0,0,0,0,0,0
"20535","100303645",0,0,0,0,0,3,0,0,0,0,0,0
"20536","100049715",0,0,0,0,0,0,0,0,0,0,0,0
"20537","100049711",0,0,0,0,0,0,0,0,0,0,0,0
"20538","100124471",0,0,0,0,0,0,0,0,0,0,0,0
"20539","100049714",0,0,0,0,0,0,0,0,0,0,0,0
"20540","100049712",0,0,0,0,0,0,0,0,0,0,0,0
"20541","100049713",0,0,0,0,0,0,0,0,0,0,0,0
"20542","378425",0,0,0,0,0,1,1,0,0,0,0,1
"20543","50918",7249,6432,7848,8602,6037,6170,4215,4295,2824,4166,1980,1015
"20544","18752",6,14,26,22,19,3,4,14,6,12,0,2
"20545","81904",10,12,10,19,10,8,0,7,11,1,1,0
"20546","81905",0,0,2,0,1,1,0,2,0,0,0,0
"20547","54378",0,0,0,4,1,1,0,3,0,0,1,0
"20548","245126",0,0,0,0,0,0,0,0,1,3,0,1
"20549","232790",0,2,4,0,0,2,0,0,0,0,0,0
"20550","66091",600,794,814,916,551,504,648,579,873,324,543,1198
"20551","69714",209,265,276,304,208,289,243,174,151,190,122,179
"20552","68988",756,658,761,934,633,978,575,445,443,632,329,267
"20553","232791",84,59,71,83,34,67,19,28,31,81,23,12
"20554","100628594",0,0,0,0,0,0,0,0,0,0,0,0
"20555","69757",182,154,200,196,140,151,144,112,116,104,97,138
"20556","353499",23,15,25,11,9,30,14,13,8,4,9,13
"20557","77582",505,406,474,511,345,439,310,268,153,273,121,94
"20558","66078",883,990,1092,1035,764,1026,777,703,558,587,391,492
"20559","76846",11041,14752,14785,15004,11294,14352,11554,10878,11491,7730,7731,12859
"20560","100861805",0,0,0,0,0,0,0,0,0,0,0,0
"20561","18733",0,0,0,0,0,1,0,0,0,0,0,1
"20562","18722",0,0,0,0,0,0,0,0,0,0,0,0
"20563","100041146",0,0,0,0,0,0,0,0,0,0,0,0
"20564","18725",0,0,0,0,0,0,0,0,0,0,0,0
"20565","675749",0,0,0,0,0,0,1,0,0,0,0,0
"20566","100038909",0,0,1,0,0,0,0,0,0,0,0,3
"20567","18726",0,0,0,0,0,0,0,0,0,0,0,0
"20568","52855",0,0,0,0,0,1,1,0,0,0,0,0
"20569","77323",0,0,0,0,0,0,1,0,0,0,0,0
"20570","57776",12,22,14,17,12,17,17,14,6,5,3,9
"20571","100037396",5,3,14,2,4,5,6,14,2,1,5,2
"20572","232798",251,170,244,213,120,231,100,63,80,112,50,37
"20573","243813",33,31,23,25,18,28,15,12,17,14,4,4
"20574","58804",267,337,410,316,297,344,315,345,190,110,120,239
"20575","232801",0,0,0,0,1,2,0,0,1,1,0,0
"20576","18729",0,0,0,0,0,0,0,0,0,0,0,0
"20577","17086",0,0,0,0,0,0,0,0,0,0,0,0
"20578","243816",0,0,0,0,0,0,0,0,0,0,0,0
"20579","108841",506,500,489,500,382,388,375,312,199,280,199,189
"20580","67425",1,5,3,9,3,2,3,0,0,0,3,4
"20581","320749",0,0,0,0,0,4,2,0,0,0,0,0
"20582","232807",153,175,199,168,111,206,130,99,98,112,58,90
"20583","21955",4,8,4,6,7,5,3,4,6,1,4,4
"20584","21954",0,0,0,0,0,2,0,12,3,1,0,0
"20585","436022",5,8,3,5,2,4,2,6,4,1,1,1
"20586","53420",1,0,0,0,0,0,0,0,0,0,0,0
"20587","545902",0,1,0,0,0,0,0,0,0,0,0,1
"20588","68255",4,4,5,9,8,11,4,5,1,2,4,4
"20589","243819",76,96,97,99,85,114,87,48,21,57,20,29
"20590","66245",1034,1112,1161,1363,965,1114,805,723,609,833,456,505
"20591","381979",4,6,1,6,4,14,1,7,2,1,1,6
"20592","330460",1,0,4,0,2,1,1,0,0,0,0,3
"20593","232811",89,82,112,104,69,130,61,36,28,46,15,20
"20594","333182",0,0,0,0,0,0,0,0,0,0,0,0
"20595","243822",5,0,3,0,0,0,2,0,0,0,0,1
"20596","16156",59,65,72,222,225,290,133,167,43,50,11,21
"20597","100503176",0,0,0,0,0,1,0,0,0,0,0,0
"20598","78052",0,0,1,3,3,4,0,2,0,1,0,0
"20599","664968",163,202,248,196,97,173,140,96,142,101,83,114
"20600","19943",34,31,32,59,21,48,27,29,35,18,18,31
"20601","77891",0,4,5,5,1,1,0,10,3,0,2,6
"20602","232813",0,0,0,0,0,1,3,0,0,0,0,0
"20603","67441",0,1,0,0,0,0,0,0,0,0,0,3
"20604","664994",9,1,1,4,0,0,4,2,2,4,2,0
"20605","232816",13,26,13,24,11,21,6,3,10,1,7,11
"20606","269854",7,10,16,14,10,12,9,9,12,11,8,3
"20607","269855",64,44,66,59,63,75,34,25,12,35,12,17
"20608","381836",0,0,1,0,0,0,0,1,0,0,0,1
"20609","381835",0,0,0,0,2,0,0,0,0,0,0,1
"20610","68490",56,60,77,60,38,60,40,44,32,45,39,49
"20611","23877",324,273,351,334,293,378,200,136,153,277,102,111
"20612","66056",183,197,209,178,122,204,135,106,113,157,118,165
"20613","319748",36,26,28,42,32,39,25,18,26,36,10,21
"20614","654801",15,24,25,15,14,20,14,11,2,5,8,6
"20615","68992",63,42,48,48,41,51,37,23,19,50,6,31
"20616","232821",11,7,1,10,11,9,6,10,4,13,4,5
"20617","22185",296,184,242,250,148,243,110,53,71,166,46,55
"20618","13854",66,48,45,53,34,88,40,17,12,73,7,8
"20619","192658",2,1,0,2,1,1,0,0,0,0,0,3
"20620","100503864",49,43,66,43,30,40,42,47,30,15,15,29
"20621","19428",4,1,7,2,5,6,3,8,2,2,2,4
"20622","384522",0,0,0,0,0,0,0,0,0,0,0,0
"20623","81015",0,0,0,0,0,0,0,0,0,0,0,0
"20624","665150",0,0,0,0,0,0,0,0,0,0,0,0
"20625","232827",4,1,7,7,2,3,3,7,0,0,8,2
"20626","272350",0,0,2,0,0,0,0,0,0,0,0,1
"20627","81014",1,0,0,0,0,0,0,0,0,0,0,1
"20628","404284",0,0,0,0,0,0,0,0,0,0,0,0
"20629","665255",0,0,0,0,0,0,0,0,0,0,0,1
"20630","636697",0,0,0,0,0,0,0,0,0,0,0,0
"20631","636731",0,0,0,0,0,0,0,0,0,0,0,0
"20632","81016",0,0,0,0,0,0,0,0,0,0,0,0
"20633","81017",0,0,0,0,0,0,0,0,0,0,0,0
"20634","404285",0,0,0,0,0,0,0,0,0,0,0,0
"20635","81013",0,2,0,0,0,0,0,1,0,0,0,0
"20636","384525",1,2,5,3,4,12,2,3,0,1,1,1
"20637","83564",0,2,3,3,0,0,0,0,0,0,0,0
"20638","67109",29,36,38,28,23,33,25,13,25,11,18,29
"20639","72667",452,470,528,501,384,466,340,186,226,294,193,126
"20640","100503253",1,5,3,3,4,4,2,1,1,1,0,0
"20641","232836",1,1,0,0,0,0,0,0,0,0,0,1
"20642","170734",0,0,1,0,0,1,0,0,0,0,0,1
"20643","627821",1,0,0,0,0,0,1,0,0,0,0,0
"20644","384763",105,142,102,92,64,88,82,81,74,59,49,63
"20645","213011",0,1,0,0,1,0,0,0,0,0,0,3
"20646","330463",47,31,32,34,11,19,26,15,17,17,10,28
"20647","22690",128,106,103,90,88,107,78,107,48,45,47,52
"20648","100042450",3,2,1,2,7,0,0,2,0,0,0,0
"20649","257882",0,0,1,0,0,0,0,0,0,0,0,0
"20650","258917",0,0,0,0,0,0,0,0,0,0,0,0
"20651","258918",0,0,0,0,0,0,0,0,0,0,0,0
"20652","18349",0,0,0,0,0,0,0,0,0,0,0,0
"20653","258383",0,0,0,0,0,0,0,0,0,0,0,0
"20654","258915",0,0,0,0,1,0,0,0,0,0,0,1
"20655","269862",0,0,0,0,0,0,0,0,0,0,0,0
"20656","258384",0,0,0,0,0,0,0,0,0,0,0,2
"20657","22776",0,1,0,0,0,2,0,0,0,0,0,0
"20658","18616",2,6,8,6,6,3,4,8,0,0,3,3
"20659","100169889",0,0,0,0,0,0,0,0,0,0,0,0
"20660","57775",2,0,0,0,1,0,2,0,0,0,0,3
"20661","100499513",1,0,0,0,0,0,0,0,0,0,0,0
"20662","116811",0,0,0,0,0,0,0,0,0,0,0,0
"20663","20871",0,0,0,0,0,4,0,0,0,0,0,0
"20664","232853",167,190,193,153,120,181,129,120,136,139,102,172
"20665","76373",0,0,0,1,0,0,0,0,0,0,0,2
"20666","232854",45,43,43,25,33,18,21,29,27,22,26,22
"20667","232855",56,87,63,54,65,85,50,56,57,46,38,64
"20668","76229",7,16,7,5,5,14,8,1,3,6,1,4
"20669","12727",569,407,453,548,424,575,360,352,245,277,181,159
"20670","22306",0,0,0,0,0,0,0,0,0,0,0,0
"20671","100042591",0,0,0,0,0,0,0,0,0,0,0,0
"20672","22311",0,0,0,0,0,0,0,0,0,0,0,0
"20673","624512",0,0,0,0,0,0,0,0,0,0,0,0
"20674","100042636",0,0,0,0,0,0,0,0,0,0,0,0
"20675","625353",0,0,0,0,0,0,0,0,0,0,0,0
"20676","100042653",0,0,0,0,0,0,0,0,0,0,0,0
"20677","72716",0,0,0,0,0,0,0,0,0,0,0,0
"20678","100042848",0,0,0,0,0,0,0,0,0,0,0,0
"20679","22310",0,0,0,0,0,0,0,0,0,0,0,0
"20680","381838",0,0,0,0,0,0,0,0,0,0,0,0
"20681","434113",0,0,0,0,0,0,0,0,0,0,0,1
"20682","100042810",0,0,0,0,0,0,0,0,0,0,0,0
"20683","100042781",0,0,0,0,0,0,0,0,0,0,0,0
"20684","545909",0,0,0,0,2,0,0,0,0,0,0,0
"20685","434110",1,0,0,1,0,0,0,0,0,0,0,0
"20686","22305",0,0,0,0,0,0,0,0,0,0,0,0
"20687","100042688",0,0,0,0,0,0,0,0,0,0,0,0
"20688","100042894",0,0,0,0,0,0,0,0,0,0,0,0
"20689","100042891",0,0,0,0,0,0,0,0,0,0,0,0
"20690","100861759",0,0,0,0,0,0,0,0,0,0,0,0
"20691","625580",0,0,0,0,0,0,0,0,0,0,0,0
"20692","625605",0,0,0,0,0,0,0,0,0,0,0,0
"20693","434117",0,0,0,0,0,0,0,0,0,0,0,0
"20694","100042921",0,0,0,0,0,2,0,0,0,0,0,0
"20695","384534",0,0,0,0,1,0,1,0,0,0,0,0
"20696","171264",0,0,0,0,0,0,0,0,0,0,0,0
"20697","384752",0,1,0,0,0,1,1,0,0,0,0,1
"20698","171263",0,0,0,0,0,1,0,0,0,0,0,0
"20699","22775",334,337,302,308,194,234,257,207,189,206,123,191
"20700","628580",0,0,0,0,0,0,5,0,0,0,0,2
"20701","252904",0,0,0,0,1,1,0,0,0,0,0,0
"20702","171262",0,0,0,0,0,0,0,0,0,0,0,0
"20703","210045",0,0,0,0,1,1,0,0,0,0,0,0
"20704","252910",0,1,0,0,0,0,0,0,0,0,0,0
"20705","434555",0,0,0,0,0,0,0,0,0,0,0,0
"20706","665780",0,0,0,0,0,0,0,0,0,0,0,0
"20707","665798",0,0,0,0,1,0,1,0,0,0,0,0
"20708","245109",0,0,0,0,0,0,0,0,0,0,0,0
"20709","545913",0,0,0,0,0,0,0,0,0,0,0,0
"20710","628737",0,0,0,1,0,0,0,0,0,0,0,0
"20711","665848",0,0,0,0,0,0,0,0,0,0,0,0
"20712","665902",0,0,0,0,0,0,0,0,0,0,0,0
"20713","675782",0,0,0,0,0,0,0,0,0,0,0,0
"20714","252905",0,0,0,0,0,0,0,0,0,0,0,0
"20715","171237",0,0,0,0,0,0,0,0,0,0,0,0
"20716","628898",1,3,4,0,1,2,2,2,0,1,2,0
"20717","171240",0,0,0,0,0,0,0,0,0,0,0,0
"20718","171241",0,0,0,1,0,2,0,0,0,0,0,0
"20719","171239",0,0,0,0,0,0,0,0,0,0,0,0
"20720","628946",0,0,0,0,0,0,0,0,0,0,0,0
"20721","171242",0,0,0,0,0,1,0,0,0,0,0,0
"20722","100042437",0,0,0,0,0,0,0,0,0,0,0,0
"20723","171238",0,0,0,0,0,0,0,0,0,0,0,0
"20724","100043092",0,0,0,0,0,0,0,0,0,0,0,0
"20725","171244",1,0,0,0,0,0,0,0,0,0,0,0
"20726","171268",1,0,0,0,0,0,0,0,0,0,0,0
"20727","171243",0,1,0,0,2,0,0,0,0,0,0,0
"20728","171267",0,0,0,0,0,0,0,0,0,0,0,0
"20729","619331",26,16,18,34,25,25,15,16,10,11,7,9
"20730","67370",277,291,207,213,144,162,141,141,80,167,97,134
"20731","73090",1,3,0,0,1,6,0,1,0,0,2,0
"20732","637908",0,0,0,0,0,0,0,0,0,0,0,2
"20733","666085",0,0,0,0,0,0,0,0,0,0,0,0
"20734","100042499",0,0,0,0,2,0,0,0,0,0,0,0
"20735","629079",0,0,0,0,1,2,0,0,0,0,0,0
"20736","232875",0,0,0,0,0,0,1,0,0,1,0,0
"20737","67230",448,425,406,365,310,416,296,277,248,196,174,159
"20738","65020",689,719,713,668,526,568,442,476,407,447,239,390
"20739","243833",62,48,66,63,49,51,38,29,32,20,22,33
"20740","232878",237,179,186,235,153,148,107,92,102,161,85,109
"20741","20103",4880,6092,5646,6133,4680,6237,4491,4850,4674,3414,2678,5105
"20742","100502827",0,1,0,0,0,3,0,0,0,0,2,2
"20743","381845",4,14,7,6,8,16,1,1,4,13,3,1
"20744","243834",114,76,73,44,22,54,36,27,38,107,40,26
"20745","269870",45,37,46,56,31,79,30,34,20,56,22,18
"20746","26459",0,0,0,0,0,1,0,0,0,0,0,0
"20747","232879",63,53,72,77,40,81,28,22,32,46,12,22
"20748","21849",2365,2310,2500,2678,1801,2665,1750,1498,1222,1616,982,1259
"20749","68953",1163,1465,1499,1577,1188,1443,1263,1505,1139,703,683,1410
"20750","22192",315,206,310,295,163,252,132,88,106,118,61,60
"20751","109889",1,8,9,0,7,0,14,4,0,8,0,0
"20752","252909",0,0,0,0,0,0,0,0,0,0,0,0
"20753","100312473",0,0,0,0,0,0,0,0,0,0,0,0
"20754","171261",0,0,0,0,1,0,0,0,0,0,0,0
"20755","100312474",0,0,0,0,0,0,0,0,0,0,0,1
"20756","171260",0,0,0,0,0,0,0,0,0,0,0,3
"20757","321008",10,8,12,2,3,9,18,7,10,7,2,4
"20758","16881",569,433,518,597,377,551,354,269,247,418,214,229
"20759","232889",1,7,6,6,2,4,2,4,5,9,1,2
"20760","29865",0,0,3,0,0,0,2,0,0,0,0,0
"20761","330470",0,0,0,0,0,0,1,0,0,0,0,0
"20762","77684",0,0,0,0,0,1,0,0,0,0,0,0
"20763","434264",0,0,0,0,0,1,0,0,0,0,0,0
"20764","100043194",0,0,0,0,0,0,0,0,0,0,0,0
"20765","20859",0,0,0,0,0,0,1,0,0,0,0,0
"20766","434121",0,0,0,0,0,0,0,0,0,0,0,0
"20767","629203",0,0,0,0,0,0,0,0,0,0,0,0
"20768","629219",0,0,0,0,1,0,0,0,0,0,0,0
"20769","100502975",0,0,0,0,2,1,0,0,0,0,0,1
"20770","434123",0,0,1,0,0,0,0,0,0,0,0,0
"20771","76971",0,0,0,0,0,0,0,0,0,0,0,0
"20772","638251",0,0,0,0,0,0,0,0,0,0,0,0
"20773","100417675",0,0,0,0,0,0,0,0,1,0,0,2
"20774","627280",0,0,0,0,0,0,0,0,0,0,0,0
"20775","194588",0,1,0,0,0,0,0,0,0,0,0,0
"20776","246792",0,0,0,0,0,0,0,0,0,0,0,0
"20777","71468",0,0,0,0,0,0,0,0,0,0,0,0
"20778","246791",0,0,0,0,0,0,0,0,0,0,0,0
"20779","252829",0,0,0,0,0,0,0,0,0,0,0,0
"20780","100862151",0,0,0,0,0,0,0,0,0,0,0,0
"20781","252830",0,0,0,0,0,0,0,0,0,0,0,0
"20782","12951",0,0,0,0,0,1,0,0,0,0,0,0
"20783","546024",1,0,0,0,0,0,1,0,0,0,0,0
"20784","20364",1856,2165,2360,2426,1440,1894,1735,1397,1697,1097,1305,2158
"20785","68077",1943,1923,2261,2344,1980,2613,1932,1494,1071,1223,876,756
"20786","100217441",0,0,0,0,1,0,0,0,1,0,0,1
"20787","259300",1294,1201,1439,1654,1261,1390,692,619,511,752,396,288
"20788","243842",18,22,21,25,16,16,15,6,9,3,7,6
"20789","666528",0,0,4,0,1,2,3,2,1,3,0,0
"20790","108124",3488,3959,3736,4231,3240,3930,2930,3539,2853,2251,1774,3157
"20791","70394",175,245,204,259,234,198,135,128,138,134,80,127
"20792","110891",0,0,0,0,0,1,1,1,0,0,0,0
"20793","17537",201,210,163,219,199,187,125,119,62,103,62,55
"20794","71723",274,239,208,192,170,184,129,118,116,175,66,67
"20795","319430",0,0,0,0,1,1,1,0,0,0,0,0
"20796","12273",0,0,0,2,0,2,0,0,0,0,0,0
"20797","66300",233,211,260,141,103,152,167,105,107,155,115,128
"20798","243846",60,50,65,62,60,68,28,47,48,33,28,27
"20799","170770",28,41,45,44,25,47,38,12,7,12,9,2
"20800","56459",3367,3183,3339,3555,2505,3193,2502,2277,1839,2393,1617,1526
"20801","100503024",15,20,4,8,5,6,6,2,2,3,1,0
"20802","330474",204,132,211,143,127,188,112,114,97,116,49,33
"20803","69094",405,560,658,598,326,495,482,423,375,233,288,698
"20804","18142",0,0,3,2,0,1,2,0,1,0,0,0
"20805","232906",283,265,237,258,237,319,187,129,118,193,61,76
"20806","100038912",0,0,0,0,0,0,1,0,0,0,0,0
"20807","101434",1,0,0,1,1,2,1,0,0,0,0,0
"20808","26368",0,0,0,0,0,1,0,0,0,0,0,0
"20809","232910",1138,1354,1430,1444,947,1397,1147,1170,1076,740,740,1287
"20810","20514",2019,1900,2648,2397,1809,2107,1674,1059,709,1153,590,447
"20811","100503076",11,8,12,15,8,17,4,4,2,11,3,1
"20812","243853",200,184,174,187,169,226,107,96,91,110,65,83
"20813","97387",512,460,540,591,383,578,357,369,307,284,264,230
"20814","101540",65,89,57,67,98,91,41,41,25,27,17,9
"20815","320950",10,0,5,0,1,2,3,6,3,5,0,3
"20816","629378",28,33,31,33,13,36,17,29,8,21,15,29
"20817","14709",44,23,46,38,22,29,28,26,37,20,5,26
"20818","19222",13,11,9,20,29,38,32,24,8,2,3,1
"20819","12315",436,539,577,600,367,504,381,318,304,253,215,290
"20820","434128",0,0,0,0,4,4,1,0,0,1,0,0
"20821","71691",0,1,0,0,0,0,0,0,0,0,0,0
"20822","434130",0,0,0,0,0,0,0,0,0,0,0,0
"20823","19060",842,648,785,883,639,710,576,375,273,714,264,202
"20824","100503373",0,0,0,0,0,0,0,0,0,0,0,0
"20825","53417",5,1,2,0,0,0,0,0,1,0,1,1
"20826","26436",2,0,0,0,0,2,0,0,0,0,0,0
"20827","384557",0,0,1,0,0,0,0,0,0,0,0,0
"20828","114872",1,0,0,1,1,1,0,0,0,0,0,0
"20829","671132",0,0,0,0,0,1,0,0,0,0,0,1
"20830","232919",0,0,0,0,0,1,0,0,0,0,0,0
"20831","73250",0,0,0,0,0,1,0,0,0,0,0,1
"20832","67084",0,0,0,0,0,0,0,0,0,0,0,0
"20833","381852",0,0,0,0,0,0,0,0,0,0,0,0
"20834","66996",0,0,0,0,1,0,0,0,0,0,0,0
"20835","69785",0,3,0,0,0,0,0,0,0,0,0,0
"20836","67315",0,0,0,0,0,0,0,0,1,0,0,1
"20837","232925",0,0,0,0,0,0,0,0,0,0,0,0
"20838","266815",0,0,0,0,0,2,0,0,0,0,0,1
"20839","26438",2,0,0,0,0,0,0,0,0,0,0,0
"20840","114871",0,0,0,0,0,0,0,0,0,0,0,0
"20841","574429",0,0,0,0,1,0,0,0,0,0,0,0
"20842","114868",0,1,0,0,0,1,0,0,0,0,0,2
"20843","545925",0,5,1,0,0,1,0,0,0,0,0,0
"20844","56868",0,0,0,1,0,0,0,0,0,0,0,0
"20845","72242",0,0,0,0,0,0,0,0,0,0,0,0
"20846","434540",0,0,0,0,1,0,0,0,0,0,0,0
"20847","243862",0,0,0,0,0,1,0,0,0,0,0,0
"20848","20958",0,0,0,0,0,0,0,0,0,0,0,0
"20849","26439",1,1,0,0,0,0,0,0,0,0,0,1
"20850","26437",0,0,6,5,3,1,3,4,1,2,1,1
"20851","243864",5,2,4,3,2,3,0,1,2,1,1,0
"20852","21946",0,0,0,0,0,1,3,0,0,0,0,0
"20853","232933",123,111,155,146,87,162,109,42,61,118,41,48
"20854","384569",3,8,5,4,6,8,2,0,2,4,0,2
"20855","378430",0,0,0,0,0,0,0,0,0,0,0,0
"20856","232934",42,33,34,35,19,66,32,19,10,33,13,19
"20857","272359",160,157,142,142,90,161,77,49,72,111,44,33
"20858","15377",0,0,0,2,3,0,3,0,3,0,0,0
"20859","68188",177,148,141,137,118,162,90,35,54,131,31,20
"20860","83434",0,0,0,0,0,3,1,0,0,0,0,0
"20861","13401",196,239,283,304,267,364,193,172,125,173,81,104
"20862","13400",13,9,14,10,9,28,8,5,6,14,2,10
"20863","100526504",0,0,0,0,0,0,0,0,0,0,0,0
"20864","20475",50,30,65,125,85,105,48,49,26,25,8,12
"20865","243867",141,109,121,153,126,177,105,80,44,69,34,24
"20866","67369",89,111,116,131,83,86,66,55,71,53,39,57
"20867","107686",705,859,841,807,558,655,682,564,722,403,468,889
"20868","381853",0,0,0,3,0,2,0,0,0,1,0,4
"20869","72205",2,10,8,14,6,3,6,0,4,8,0,2
"20870","724063",0,0,0,0,0,0,0,0,0,0,0,0
"20871","319197",0,0,1,3,0,2,0,0,0,1,0,1
"20872","403187",372,343,415,509,318,414,263,225,206,333,154,102
"20873","22323",750,819,857,907,694,1144,632,374,312,628,247,254
"20874","232941",1,3,1,0,2,5,0,1,0,1,0,0
"20875","20167",42,41,37,32,27,46,31,41,22,21,21,22
"20876","14282",4,5,11,17,4,25,4,26,2,12,1,3
"20877","13870",492,596,522,569,431,614,422,421,379,343,249,423
"20878","70333",354,401,355,372,277,341,273,116,214,333,198,128
"20879","333654",26,7,10,8,7,13,10,6,3,14,4,3
"20880","13871",76,56,71,40,39,67,40,13,10,34,22,8
"20881","100124438",0,0,0,0,0,0,0,0,0,0,0,0
"20882","232943",32,24,53,28,25,27,25,13,14,21,5,1
"20883","12715",0,0,3,0,0,0,0,1,0,0,0,1
"20884","100503495",0,0,0,0,0,0,0,0,0,0,0,0
"20885","232944",38,34,28,46,17,43,27,17,7,11,10,8
"20886","74463",2,0,0,0,3,3,0,1,0,0,0,0
"20887","232946",83,98,83,52,25,88,52,34,43,57,18,19
"20888","67091",484,646,654,614,450,664,518,616,368,348,253,463
"20889","69547",0,1,0,3,3,0,1,0,0,0,0,0
"20890","232947",48,30,52,22,22,31,14,11,7,23,4,2
"20891","69731",986,1120,1049,1166,764,1055,802,821,756,687,519,1007
"20892","63872",34,8,22,9,3,20,13,4,10,11,9,7
"20893","53609",245,172,183,202,131,182,132,77,49,152,65,26
"20894","19698",1617,1455,1443,3110,2458,3076,1534,1359,999,619,304,245
"20895","56457",1449,1373,1716,1935,1204,1529,1172,999,648,888,482,555
"20896","11813",0,0,0,0,0,0,0,0,0,0,0,0
"20897","11425",0,0,0,0,0,0,0,0,0,0,0,0
"20898","11812",0,0,0,0,1,1,0,2,0,0,0,2
"20899","11816",14,22,36,37,27,41,26,17,10,24,18,25
"20900","53333",2021,1775,1919,2273,1600,2232,1267,819,860,1517,647,441
