Gene_ID,IL.1_1,IL.1_2,IL.1_3,LPS_1,LPS_2,LPS_3,PAM_1,PAM_2,PAM_3,Con_1,Con_2,Con_3
110959,5.54707213,5.565825852,5.529882551,5.427273813,5.379285812,5.379329807,5.360433189,5.169859527,5.926557944,5.671767399,5.89077999,6.132227362
245886,5.956493325,5.625967351,5.661629585,5.794341972,5.871425884,5.82113936,5.6761057,5.229773798,5.205758184,5.895076161,5.503138623,5.230019814
56330,4.359609313,4.847793993,4.665755443,4.794386437,4.291310214,4.676397615,4.774039923,4.73505652,5.314571924,4.641114909,5.192561291,5.892969361
233115,4.541634943,4.466639438,4.659971408,4.348792801,4.36578376,4.132878021,4.332977528,4.231962839,3.972981919,4.655696708,4.140795844,3.700913953
668501,3.866231895,4.238284851,4.039593671,3.732643898,3.947748193,4.259196484,3.504980757,3.396995528,3.737428586,4.301141585,3.734441392,3.507051646
19777,5.819444502,5.79128815,5.829485968,5.652675402,5.468595472,5.814517108,5.683905918,5.620043829,5.588557011,5.441508895,5.887768616,5.47067606
12447,5.596981356,5.701463882,5.613062039,5.140307694,4.780799226,4.980818003,5.557990399,5.051092966,5.777837822,6.376507996,6.54659058,6.570361656
72244,4.918612369,5.149003653,4.757988807,4.441894636,4.410450123,4.619788384,4.781329503,4.850585426,5.038926969,5.00605322,5.127672493,4.611773688
72287,6.197845382,6.172872936,6.291776537,6.014925396,6.07520743,5.97396413,6.42953885,6.554652612,6.5536836,6.066748782,6.380855882,6.648207756
66161,5.91774204,6.039574483,6.031144209,6.028926657,5.979137468,5.862816813,6.15013284,6.212570682,6.474876124,6.102669099,6.494093614,6.955386253
233147,1.399386899,1.663207867,1.867404741,1.307848621,1.411048139,0.718723464,1.427875603,1.230622878,1.666562404,1.535835959,2.054770981,1.500867142
70227,0.606918511,0.749727449,0.600286291,1.061873466,1.14109965,0.848861975,0.839653111,0.896069103,0.416528395,1.803649921,-0.092235674,1.302620465
233168,4.164129766,4.266401474,4.303478008,4.073364614,3.910914471,4.017677607,4.36243887,4.453730159,4.471608046,3.546827509,4.140795844,5.019886939
101835,2.65560614,2.726003581,2.252750208,2.362826451,2.119320137,2.383739438,2.5382755,2.414198913,2.681726326,2.171512113,2.397324621,3.255852903
668572,4.913538589,4.598880427,4.529652477,4.651332658,4.524566833,4.211602039,4.49692368,4.329785281,4.494218247,5.009841646,4.763763027,4.42916666
67607,3.774063066,3.448133486,3.839198756,3.517284754,3.356770802,3.370941701,3.43275182,3.246914084,3.756258779,3.504490856,3.186430782,2.917209933
434178,4.691437183,4.560465114,4.618820552,4.520230086,4.388289795,4.338885903,4.824310034,4.253115458,4.759835592,4.486567472,4.365236192,4.024544445
208111,1.537716015,1.245663507,1.28098498,0.44359674,1.338933394,1.042646923,0.782677889,0.306290504,1.086256362,1.357038045,0.748792136,1.072725251
434179,1.866554423,1.756786823,1.627691678,2.027349062,1.098055895,1.245320749,1.390229503,0.948879916,2.04904146,1.803649921,1.482260517,1.754960696
69930,4.840565839,4.553961924,4.677254405,4.819388915,4.784197646,4.643895129,4.820776827,5.086877316,4.673315513,4.841484382,4.640370176,4.797598785
243958,3.02843897,3.613617967,3.454307969,3.492626415,3.252675671,3.178069724,3.784324804,4.00763469,3.245292821,3.054360697,3.99169291,3.19990302
110826,7.115905004,7.389378725,7.393377928,7.39723807,7.520937447,7.421192444,7.462321936,7.728582298,7.882938744,7.120021818,7.770256584,8.179795854
210104,2.738279561,3.091940249,3.291761938,3.547526569,4.161438674,4.003773348,3.43275182,3.937500877,3.258560994,1.768302477,2.138229922,1.793276577
210105,5.028294832,5.10963644,5.105222556,5.748214246,5.767091552,5.469769082,5.272639453,5.781617611,5.490752872,5.339831109,5.207130059,5.578824643
233189,4.333253663,4.052397027,4.242860392,4.809439859,4.811100612,4.877861215,4.251339408,4.199640784,3.92385977,4.721861672,3.969076519,3.649623624
668661,5.345197557,5.10519525,5.147173167,5.331454983,5.470706159,5.449396013,5.117133363,3.719263347,4.216793029,5.187599491,4.257376153,3.720930177
20256,0.838712328,-0.09139792,0.904174883,0.280315732,-0.485209887,0.624948325,0.596863725,0.784268295,0.961992819,-0.198089977,0.63845925,1.009033481
66124,4.87229288,4.920373067,4.996973244,5.067041686,5.091784942,5.018184716,4.97496279,4.829616731,5.29216611,4.717234928,4.815389639,5.55950211
69683,6.411763343,6.325757584,6.592822556,6.493211662,6.360035598,6.577905922,6.441091334,5.607779786,5.735762467,6.498817686,5.872616734,5.198245374
18971,5.231554233,4.514314886,4.757988807,4.956433746,4.956753027,4.775196809,4.566084346,3.995134072,4.012676854,5.087183548,4.294232791,3.898394741
22260,6.298584835,6.069519197,6.271056666,6.400984279,6.558643498,6.639900043,6.124568203,5.213678747,5.232900636,6.255679961,5.526560638,4.606403613
16541,1.309539608,0.65567418,0.864488747,1.127409271,0.754330014,1.366169325,1.351574674,1.979123884,1.200660345,0.372032404,0.388714886,1.830601115
243963,1.0005867,0.446897308,1.155056408,0.44359674,0.638942563,0.300354213,0.998206898,0.530748936,0.67586034,1.803649921,1.544772757,1.675133955
101568,5.537209613,5.575490146,5.466678423,5.571116015,5.817716474,5.583198505,5.724179169,5.833446616,5.529579513,5.786634394,5.949723951,6.243652385
107503,4.425249532,4.088843414,4.299763117,4.189150307,4.18733873,4.74207944,3.961628322,3.267850196,3.577225092,4.721861672,3.969076519,2.790345488
18226,6.772095226,6.520942705,6.571413278,6.876430322,7.02293253,7.00525093,6.672361523,6.171497515,6.193316265,6.678546567,6.229705033,5.304866081
233204,4.980573407,5.008625447,4.976176611,4.863329641,5.210208689,5.054607993,5.102657791,4.9413464,4.910328982,5.115589794,5.282438936,4.247908763
67605,4.869675447,5.008625447,5.037688199,4.781720809,4.682240065,5.305686277,4.706721216,3.524250713,4.250387112,5.458241908,4.424620951,3.862804861
59047,5.64827915,5.610382107,5.605558575,5.872873019,6.027255118,5.904571695,5.712786785,5.531922051,5.882243977,5.416039758,5.620255052,5.366521489
84113,6.0014223,6.031405108,6.15659528,6.101048457,5.628388648,5.912035342,5.931682527,6.489303039,5.977597123,5.664575685,6.208139046,5.485377916
75613,5.398829529,4.818250953,5.100959615,4.931423248,4.77739278,5.143949951,4.16480305,3.583902443,3.360529805,5.357778407,3.126378379,1.793276577
